iter	Logloss
1511	0.2762601288
1512	0.2762345357
1513	0.2762181484
1514	0.2761913421
1515	0.2761676919
1516	0.2761493791
1517	0.276121232
1518	0.2761006908
1519	0.2760749416
1520	0.2760593136
1521	0.2760389934
1522	0.2760125094
1523	0.2759907089
1524	0.2759671934
1525	0.2759400183
1526	0.2759157418
1527	0.2758900901
1528	0.2758628495
1529	0.2758390835
1530	0.2758114527
1531	0.2757883164
1532	0.2757640047
1533	0.2757416649
1534	0.275720249
1535	0.2756989954
1536	0.275675825
1537	0.2756625832
1538	0.2756454708
1539	0.2756256323
1540	0.2756033988
1541	0.2755869245
1542	0.2755576272
1543	0.2755359548
1544	0.2755159574
1545	0.2754952669
1546	0.27546988
1547	0.2754481129
1548	0.2754239384
1549	0.2753986296
1550	0.2753740931
1551	0.2753505573
1552	0.2753271218
1553	0.2753042832
1554	0.2752860148
1555	0.2752617195
1556	0.2752378698
1557	0.2752251536
1558	0.2751969991
1559	0.2751728598
1560	0.2751482082
1561	0.275119196
1562	0.2750990301
1563	0.2750756297
1564	0.2750535579
1565	0.2750291335
1566	0.2750044956
1567	0.2749775288
1568	0.2749568331
1569	0.274934504
1570	0.2749101826
1571	0.2748882624
1572	0.2748631913
1573	0.2748351049
1574	0.2748180342
1575	0.2747945902
1576	0.2747666752
1577	0.2747409726
1578	0.2747168551
1579	0.2746991094
1580	0.274680341
1581	0.2746586185
1582	0.2746311498
1583	0.2746123595
1584	0.2745890014
1585	0.2745667241
1586	0.2745435957
1587	0.2745236988
1588	0.2745006775
1589	0.2744772091
1590	0.2744500496
1591	0.2744254074
1592	0.2744035403
1593	0.2743799564
1594	0.2743592405
1595	0.2743371066
1596	0.2743147804
1597	0.2742981356
1598	0.2742781167
1599	0.2742524668
1600	0.2742285051
1601	0.2742068935
1602	0.2741904707
1603	0.2741711797
1604	0.2741447322
1605	0.2741226048
1606	0.2741043402
1607	0.2740811399
1608	0.2740540966
1609	0.274031753
1610	0.2740133905
1611	0.2739905406
1612	0.2739705613
1613	0.2739508056
1614	0.2739390779
1615	0.2739181251
1616	0.2738880356
1617	0.2738662413
1618	0.2738444486
1619	0.2738236742
1620	0.2738021166
1621	0.273781024
1622	0.2737607934
1623	0.2737405934
1624	0.273718424
1625	0.2737013546
1626	0.2736889353
1627	0.2736656006
1628	0.2736564319
1629	0.2736341513
1630	0.2736149335
1631	0.2735937605
1632	0.273573161
1633	0.2735499845
1634	0.2735276917
1635	0.2735036284
1636	0.2734813234
1637	0.2734594816
1638	0.2734370546
1639	0.2734143432
1640	0.2733976815
1641	0.273372982
1642	0.273363853
1643	0.273338508
1644	0.2733158813
1645	0.2732990536
1646	0.2732795866
1647	0.2732596712
1648	0.2732425505
1649	0.2732254141
1650	0.2732084919
1651	0.2731956352
1652	0.2731814861
1653	0.2731623085
1654	0.2731372684
1655	0.2731158927
1656	0.2730883334
1657	0.2730690581
1658	0.273046325
1659	0.2730252319
1660	0.2730011087
1661	0.2729750564
1662	0.2729513582
1663	0.2729286559
1664	0.272895142
1665	0.2728734005
1666	0.272854048
1667	0.2728346298
1668	0.2728219344
1669	0.2727955196
1670	0.2727721223
1671	0.2727518043
1672	0.2727285277
1673	0.2727063435
1674	0.2726923756
1675	0.2726723713
1676	0.2726514483
1677	0.2726306709
1678	0.2726106701
1679	0.2725909644
1680	0.2725725166
1681	0.272558884
1682	0.2725327312
1683	0.2725121489
1684	0.2724945191
1685	0.2724809619
1686	0.2724590874
1687	0.2724478517
1688	0.2724263626
1689	0.2724028538
1690	0.2723833736
1691	0.272361018
1692	0.2723412842
1693	0.2723181822
1694	0.2722991169
1695	0.2722803523
1696	0.2722610441
1697	0.2722389815
1698	0.2722182781
1699	0.2721999642
1700	0.2721802209
1701	0.2721655388
1702	0.2721442802
1703	0.272123552
1704	0.2721002534
1705	0.2720801552
1706	0.2720613734
1707	0.272030998
1708	0.2720065995
1709	0.2719899305
1710	0.2719682786
1711	0.271949373
1712	0.2719355659
1713	0.2719125032
1714	0.2718927047
1715	0.2718700626
1716	0.2718460863
1717	0.2718219073
1718	0.2718007055
1719	0.2717804276
1720	0.2717549665
1721	0.2717335774
1722	0.2717133265
1723	0.2716922733
1724	0.2716703668
1725	0.2716475726
1726	0.2716344336
1727	0.2716161663
1728	0.2715950267
1729	0.271584679
1730	0.271557156
1731	0.2715358316
1732	0.2715122145
1733	0.2714922444
1734	0.2714723732
1735	0.271454105
1736	0.2714298443
1737	0.2714085509
1738	0.2713866457
1739	0.2713742098
1740	0.2713550993
1741	0.2713312701
1742	0.2713056522
1743	0.2712843315
1744	0.2712747105
1745	0.2712512754
1746	0.271231698
1747	0.2712122917
1748	0.2711895791
1749	0.2711722569
1750	0.2711487828
1751	0.271127053
1752	0.271105052
1753	0.2710949629
1754	0.2710718362
1755	0.2710480899
1756	0.2710297458
1757	0.2710117277
1758	0.2709996774
1759	0.2709836384
1760	0.2709625813
1761	0.2709436402
1762	0.2709231016
1763	0.2709128607
1764	0.2708880341
1765	0.2708659417
1766	0.2708454599
1767	0.270824373
1768	0.2708072887
1769	0.2707926436
1770	0.2707756544
1771	0.2707545828
1772	0.2707314363
1773	0.2707088148
1774	0.2706913677
1775	0.2706735797
1776	0.2706538885
1777	0.2706354584
1778	0.2706200681
1779	0.2705996789
1780	0.2705778819
1781	0.2705586972
1782	0.270538228
1783	0.2705187793
1784	0.270498309
1785	0.2704845472
1786	0.2704630878
1787	0.2704459065
1788	0.2704252094
1789	0.2704063351
1790	0.2703863604
1791	0.2703757946
1792	0.2703557722
1793	0.2703395399
1794	0.2703188833
1795	0.2702952567
1796	0.2702762933
1797	0.2702525493
1798	0.2702320143
1799	0.2702127139
1800	0.2701933013
1801	0.2701754398
1802	0.2701608494
1803	0.270140071
1804	0.270120008
1805	0.2701019673
1806	0.2700834156
1807	0.2700663683
1808	0.2700482097
1809	0.2700291472
1810	0.2700146072
1811	0.2699945312
1812	0.2699723402
1813	0.2699532739
1814	0.269935521
1815	0.2699239997
1816	0.2699078752
1817	0.2698955793
1818	0.2698749075
1819	0.2698536856
1820	0.2698338751
1821	0.2698182791
1822	0.2698021262
1823	0.269776132
1824	0.2697554077
1825	0.2697360672
1826	0.2697200299
1827	0.2697076164
1828	0.269684285
1829	0.2696673543
1830	0.2696516529
1831	0.2696295036
1832	0.2696107875
1833	0.2695892168
1834	0.2695626161
1835	0.2695475595
1836	0.2695265648
1837	0.2695062814
1838	0.2694865006
1839	0.2694661826
1840	0.2694513153
1841	0.2694324723
1842	0.2694159311
1843	0.2693987704
1844	0.2693803642
1845	0.2693597255
1846	0.2693412708
1847	0.2693210719
1848	0.2692964456
1849	0.2692766891
1850	0.2692568658
1851	0.2692367828
1852	0.2692176584
1853	0.2692008655
1854	0.2691808275
1855	0.2691585085
1856	0.2691361787
1857	0.2691164947
1858	0.2690923163
1859	0.2690731307
1860	0.26905049
1861	0.2690328113
1862	0.2690207028
1863	0.2690025345
1864	0.2689829467
1865	0.2689596072
1866	0.2689387954
1867	0.2689176287
1868	0.2688948876
1869	0.2688769635
1870	0.2688581395
1871	0.2688417911
1872	0.2688248062
1873	0.2688048647
1874	0.268786813
1875	0.2687681848
1876	0.2687542773
1877	0.2687400003
1878	0.2687203668
1879	0.2686950462
1880	0.2686745179
1881	0.2686567152
1882	0.268640815
1883	0.2686157922
1884	0.2685984413
1885	0.2685815639
1886	0.2685620892
1887	0.2685443121
1888	0.2685333102
1889	0.2685141915
1890	0.2684932795
1891	0.2684731732
1892	0.2684524442
1893	0.2684339505
1894	0.2684176635
1895	0.2683942332
1896	0.2683733985
1897	0.2683576623
1898	0.268337729
1899	0.2683161795
1900	0.2682954169
1901	0.2682785442
1902	0.2682588158
1903	0.268240487
1904	0.2682236941
1905	0.2681969106
1906	0.2681812279
1907	0.2681697211
1908	0.2681551272
1909	0.2681359005
1910	0.2681229231
1911	0.2681075699
1912	0.2680868825
1913	0.2680694944
1914	0.268051689
1915	0.2680400232
1916	0.2680224037
1917	0.2680016511
1918	0.2679817189
1919	0.2679677
1920	0.2679479268
1921	0.2679301009
1922	0.2679119847
1923	0.2678912944
1924	0.2678741396
1925	0.2678544242
1926	0.2678315307
1927	0.2678175525
1928	0.2677970802
1929	0.2677784592
1930	0.2677596654
1931	0.2677381303
1932	0.2677161923
1933	0.2677020375
1934	0.2677019922
1935	0.2676872963
1936	0.2676692766
1937	0.2676561128
1938	0.2676390941
1939	0.267616953
1940	0.2675966523
1941	0.2675759264
1942	0.2675550033
1943	0.2675382491
1944	0.2675218273
1945	0.2675022923
1946	0.2674837069
1947	0.2674685558
1948	0.2674507774
1949	0.2674317702
1950	0.2674174361
1951	0.2674013758
1952	0.2673822188
1953	0.2673643485
1954	0.2673448748
1955	0.2673246024
1956	0.2673031021
1957	0.2672871155
1958	0.2672677363
1959	0.2672521528
1960	0.2672325857
1961	0.2672154532
1962	0.2671989776
1963	0.2671775867
1964	0.2671623177
1965	0.2671453227
1966	0.2671259161
1967	0.2671081221
1968	0.2670920243
1969	0.2670714663
1970	0.2670582058
1971	0.2670384317
1972	0.2670187214
1973	0.2669999693
1974	0.2669810101
1975	0.2669632504
1976	0.2669434217
1977	0.2669225139
1978	0.2669043623
1979	0.2668884631
1980	0.2668712252
1981	0.2668532007
1982	0.2668391014
1983	0.2668255564
1984	0.2668090891
1985	0.2667932034
1986	0.2667831457
1987	0.2667632036
1988	0.2667438072
1989	0.2667200547
1990	0.2667029968
1991	0.2666815381
1992	0.266662613
1993	0.2666426974
1994	0.2666254147
1995	0.2666082869
1996	0.2665873558
1997	0.266568881
1998	0.2665509277
1999	0.2665370513
2000	0.2665159512
2001	0.2664983811
2002	0.2664805655
2003	0.2664655554
2004	0.2664477409
2005	0.2664281301
2006	0.2664117283
2007	0.266393277
2008	0.266377366
2009	0.2663622925
2010	0.2663434523
2011	0.2663238007
2012	0.2663060685
2013	0.2662884763
2014	0.2662710877
2015	0.2662560338
2016	0.2662378419
2017	0.2662207647
2018	0.2662036863
2019	0.2661840845
2020	0.266167453
2021	0.2661466332
2022	0.2661281444
2023	0.2661114805
2024	0.2660926357
2025	0.2660819883
2026	0.2660662009
2027	0.2660477265
2028	0.2660297256
2029	0.2660153034
2030	0.2660015798
2031	0.2659837608
2032	0.26596834
2033	0.2659471497
2034	0.2659321933
2035	0.2659156533
2036	0.2658979138
2037	0.265886044
2038	0.2658694295
2039	0.265855845
2040	0.2658395949
2041	0.2658234972
2042	0.2658087107
2043	0.2657943445
2044	0.2657787405
2045	0.2657597117
2046	0.2657486598
2047	0.2657310531
2048	0.2657125595
2049	0.2656963036
2050	0.2656845605
2051	0.2656678241
2052	0.2656476032
2053	0.265633498
2054	0.2656166237
2055	0.2655974758
2056	0.2655787824
2057	0.2655594975
2058	0.2655435608
2059	0.2655243538
2060	0.2655018231
2061	0.2654824632
2062	0.2654666953
2063	0.2654463111
2064	0.2654288961
2065	0.2654139188
2066	0.2653970957
2067	0.2653776343
2068	0.2653606798
2069	0.2653424235
2070	0.2653276962
2071	0.2653105367
2072	0.265293089
2073	0.2652729298
2074	0.2652563794
2075	0.2652358507
2076	0.2652224009
2077	0.2652030242
2078	0.2651843394
2079	0.265167087
2080	0.2651472225
2081	0.2651280681
2082	0.2651078457
2083	0.265087541
2084	0.2650710236
2085	0.2650541732
2086	0.2650367636
2087	0.2650202677
2088	0.265004633
2089	0.2649864637
2090	0.2649757665
2091	0.2649557677
2092	0.2649372703
2093	0.2649203205
2094	0.2649020528
2095	0.2648859415
2096	0.2648696123
2097	0.2648518479
2098	0.2648329963
2099	0.2648158973
2100	0.264797804
2101	0.2647792978
2102	0.2647631014
2103	0.2647405742
2104	0.2647227834
2105	0.2647041831
2106	0.264686017
2107	0.264666202
2108	0.2646547004
2109	0.2646372414
2110	0.2646212465
2111	0.2646038408
2112	0.2645872991
2113	0.2645682531
2114	0.2645493856
2115	0.2645304895
2116	0.2645151947
2117	0.2644979896
2118	0.2644865975
2119	0.2644682735
2120	0.2644524497
2121	0.264435272
2122	0.2644138774
2123	0.2643949147
2124	0.264376683
2125	0.2643585559
2126	0.2643403913
2127	0.264321668
2128	0.2643034785
2129	0.2642834048
2130	0.2642671735
2131	0.2642520127
2132	0.2642365395
2133	0.2642157893
2134	0.2641996355
2135	0.2641822948
2136	0.2641602418
2137	0.2641393258
2138	0.2641220302
2139	0.2641044266
2140	0.2640826246
2141	0.2640647762
2142	0.2640494199
2143	0.2640351423
2144	0.2640171845
2145	0.2640009663
2146	0.2639823307
2147	0.263971218
2148	0.263954817
2149	0.2639396255
2150	0.2639241968
2151	0.2639072285
2152	0.2638916033
2153	0.2638722556
2154	0.2638611299
2155	0.2638434643
2156	0.2638276155
2157	0.2638079764
2158	0.2637901424
2159	0.2637809427
2160	0.2637626679
2161	0.2637468908
2162	0.263731175
2163	0.2637156323
2164	0.2636982158
2165	0.263680672
2166	0.2636652027
2167	0.2636515533
2168	0.2636349097
2169	0.2636164282
2170	0.2635988879
2171	0.263579157
2172	0.263563957
2173	0.2635506723
2174	0.2635354427
2175	0.2635193663
2176	0.2635033658
2177	0.2634861714
2178	0.2634709828
2179	0.2634555858
2180	0.2634328277
2181	0.2634151414
2182	0.2633979533
2183	0.2633810412
2184	0.2633631011
2185	0.263346561
2186	0.2633347872
2187	0.2633222371
2188	0.2633062979
2189	0.263286446
2190	0.2632706785
2191	0.2632559921
2192	0.2632403882
2193	0.2632289249
2194	0.2632127468
2195	0.2631924714
2196	0.263172824
2197	0.2631618541
2198	0.2631445187
2199	0.2631233775
2200	0.2631077408
2201	0.2630908915
2202	0.2630750332
2203	0.2630578032
2204	0.2630379171
2205	0.2630184943
2206	0.2629991496
2207	0.2629865105
2208	0.2629739147
2209	0.2629560813
2210	0.2629399769
2211	0.2629235585
2212	0.2629085099
2213	0.2628896891
2214	0.2628747061
2215	0.2628563426
2216	0.2628415228
2217	0.262825659
2218	0.2628092706
2219	0.2627936533
2220	0.2627722493
2221	0.262756278
2222	0.2627401047
2223	0.2627235651
2224	0.2627037228
2225	0.2626852011
2226	0.2626665558
2227	0.2626511748
2228	0.2626366717
2229	0.2626203165
2230	0.2626012841
2231	0.2625874732
2232	0.262572012
2233	0.2625562796
2234	0.2625418663
2235	0.2625275304
2236	0.2625171507
2237	0.262500221
2238	0.2624852052
2239	0.2624729467
2240	0.2624525766
2241	0.2624322915
2242	0.262413309
2243	0.2624044972
2244	0.2623876091
2245	0.2623719285
2246	0.2623539431
2247	0.2623385501
2248	0.2623274516
2249	0.2623139846
2250	0.2623012677
2251	0.2622857645
2252	0.2622689389
2253	0.2622522167
2254	0.2622337347
2255	0.2622144554
2256	0.2621986162
2257	0.2621835382
2258	0.2621676776
2259	0.2621504252
2260	0.2621357674
2261	0.262119988
2262	0.2621041065
2263	0.2620855874
2264	0.2620706977
2265	0.2620521436
2266	0.2620429319
2267	0.2620233669
2268	0.2620078798
2269	0.2619913237
2270	0.2619746563
2271	0.2619642679
2272	0.261949005
2273	0.2619328234
2274	0.2619172196
2275	0.2619017182
2276	0.2618854633
2277	0.2618714906
2278	0.2618553701
2279	0.261837793
2280	0.2618203046
2281	0.2618066298
2282	0.261786369
2283	0.2617740171
2284	0.2617559455
2285	0.2617390708
2286	0.2617204532
2287	0.2617055632
2288	0.2616891886
2289	0.2616770275
2290	0.2616615959
2291	0.2616435037
2292	0.2616256522
2293	0.2616107167
2294	0.2615983909
2295	0.2615909086
2296	0.2615765076
2297	0.2615627305
2298	0.2615507473
2299	0.2615382519
2300	0.2615225094
2301	0.2615059357
2302	0.2614902486
2303	0.2614741311
2304	0.2614565653
2305	0.2614383264
2306	0.2614276087
2307	0.2614125702
2308	0.2613971827
2309	0.261382024
2310	0.2613646855
2311	0.2613483373
2312	0.2613367732
2313	0.2613217683
2314	0.2613092048
2315	0.261299309
2316	0.2612799639
2317	0.261263978
2318	0.2612515392
2319	0.2612353736
2320	0.2612177683
2321	0.26120171
2322	0.261181881
2323	0.2611667747
2324	0.2611490721
2325	0.2611328377
2326	0.2611164262
2327	0.2611084711
2328	0.2610907564
2329	0.2610773943
2330	0.2610617273
2331	0.261046224
2332	0.2610293215
2333	0.2610151972
2334	0.2610017414
2335	0.2609930183
2336	0.2609774197
2337	0.2609617514
2338	0.2609441223
2339	0.2609311561
2340	0.2609158529
2341	0.2609003678
2342	0.2608855261
2343	0.2608689289
2344	0.2608564159
2345	0.2608408072
2346	0.2608244627
2347	0.2608096409
2348	0.2607980797
2349	0.2607814218
2350	0.2607641333
2351	0.2607491486
2352	0.2607408138
2353	0.2607240433
2354	0.2607073073
2355	0.2606917643
2356	0.2606764545
2357	0.2606609141
2358	0.2606454365
2359	0.2606314206
2360	0.2606155204
2361	0.2605992044
2362	0.2605877882
2363	0.2605724638
2364	0.2605596738
2365	0.2605441891
2366	0.2605276802
2367	0.2605128205
2368	0.2604982071
2369	0.2604876534
2370	0.2604725573
2371	0.2604569623
2372	0.2604435819
2373	0.260427202
2374	0.2604109656
2375	0.260395762
2376	0.260381717
2377	0.2603638259
2378	0.2603482967
2379	0.2603342576
2380	0.2603190388
2381	0.2603039566
2382	0.260288686
2383	0.2602809892
2384	0.2602628096
2385	0.2602465242
2386	0.2602317284
2387	0.2602159991
2388	0.2602014888
2389	0.2601867634
2390	0.2601727243
2391	0.2601569734
2392	0.2601414186
2393	0.2601264457
2394	0.260110767
2395	0.2600957131
2396	0.2600861913
2397	0.2600718705
2398	0.260056583
2399	0.2600427406
2400	0.2600263418
2401	0.260012089
2402	0.2599968528
2403	0.2599824854
2404	0.2599684807
2405	0.2599545484
2406	0.2599385803
2407	0.2599241515
2408	0.2599106023
2409	0.2599013
2410	0.2598886416
2411	0.2598689479
2412	0.2598540135
2413	0.259840521
2414	0.2598242051
2415	0.2598075616
2416	0.2597881903
2417	0.2597770885
2418	0.2597612841
2419	0.2597434221
2420	0.259727973
2421	0.2597126134
2422	0.259698479
2423	0.2596827348
2424	0.2596724113
2425	0.2596558606
2426	0.2596406617
2427	0.2596265409
2428	0.2596116973
2429	0.2596005878
2430	0.2595877181
2431	0.2595710697
2432	0.2595549526
2433	0.2595405731
2434	0.2595272896
2435	0.2595139348
2436	0.2594996799
2437	0.259485408
2438	0.25946878
2439	0.2594510807
2440	0.2594322472
2441	0.259415175
2442	0.259398294
2443	0.2593825121
2444	0.2593696681
2445	0.2593543054
2446	0.2593395485
2447	0.2593212407
2448	0.2593098124
2449	0.2592952927
2450	0.2592865945
2451	0.2592718998
2452	0.2592509288
2453	0.2592365484
2454	0.2592210756
2455	0.2592077895
2456	0.2591907737
2457	0.2591765751
2458	0.2591603769
2459	0.2591494408
2460	0.2591347138
2461	0.2591224099
2462	0.2591056394
2463	0.2590931345
2464	0.2590769437
2465	0.2590620916
2466	0.2590515722
2467	0.2590347336
2468	0.2590176462
2469	0.2590027004
2470	0.2589882836
2471	0.2589741337
2472	0.2589638195
2473	0.2589474192
2474	0.2589318571
2475	0.2589146395
2476	0.2589010874
2477	0.2588833962
2478	0.2588701791
2479	0.2588564662
2480	0.2588466403
2481	0.2588335066
2482	0.2588168525
2483	0.2588022895
2484	0.2587885562
2485	0.2587731878
2486	0.258757675
2487	0.2587397389
2488	0.2587303919
2489	0.2587124526
2490	0.2586959163
2491	0.2586826632
2492	0.2586682608
2493	0.2586552731
2494	0.2586393607
2495	0.2586246652
2496	0.2586087697
2497	0.2585964762
2498	0.2585815046
2499	0.2585680859
2500	0.2585549097
2501	0.258540121
2502	0.2585255244
2503	0.2585146462
2504	0.2585015426
2505	0.2584857469
2506	0.2584723077
2507	0.2584573659
2508	0.2584427795
2509	0.2584317914
2510	0.2584175531
2511	0.2584047635
2512	0.2583881029
2513	0.2583729761
2514	0.2583611636
2515	0.2583439363
2516	0.2583286583
2517	0.2583129806
2518	0.2583021181
2519	0.2582879554
2520	0.2582735935
2521	0.2582592387
2522	0.2582457847
2523	0.2582328107
2524	0.2582175039
2525	0.2582009386
2526	0.2581859033
2527	0.2581725656
2528	0.2581591714
2529	0.2581455302
2530	0.2581285811
2531	0.2581125642
2532	0.2580968004
2533	0.2580837473
2534	0.2580696885
2535	0.2580542256
2536	0.2580478583
2537	0.258033394
2538	0.2580258289
2539	0.2580119925
2540	0.257999359
2541	0.2579863936
2542	0.2579740838
2543	0.2579546615
2544	0.2579410065
2545	0.2579251872
2546	0.2579147317
2547	0.2578978223
2548	0.257882992
2549	0.2578689816
2550	0.2578543025
2551	0.2578398599
2552	0.2578257951
2553	0.2578111345
2554	0.2577987281
2555	0.2577847768
2556	0.2577697873
2557	0.2577553235
2558	0.2577370218
2559	0.2577232725
2560	0.2577078273
2561	0.2576934704
2562	0.2576795788
2563	0.2576675072
2564	0.2576523183
2565	0.2576389454
2566	0.2576234366
2567	0.2576105893
2568	0.2575962698
2569	0.2575828233
2570	0.2575688077
2571	0.257552059
2572	0.257537347
2573	0.2575315306
2574	0.2575169728
2575	0.2575024908
2576	0.2574894406
2577	0.2574714121
2578	0.2574582968
2579	0.2574462266
2580	0.2574317732
2581	0.2574157914
2582	0.2574018461
2583	0.2573855522
2584	0.2573714464
2585	0.2573561797
2586	0.2573449062
2587	0.2573308929
2588	0.2573189708
2589	0.2573018415
2590	0.2572881853
2591	0.2572761556
2592	0.2572617275
2593	0.2572462287
2594	0.2572315699
2595	0.2572150833
2596	0.2571982334
2597	0.2571839138
2598	0.257170477
2599	0.2571572227
2600	0.2571420492
2601	0.2571293058
2602	0.257119016
2603	0.2571048357
2604	0.2570911311
2605	0.2570841852
2606	0.2570704272
2607	0.2570560181
2608	0.2570429357
2609	0.2570289155
2610	0.2570149548
2611	0.2570008295
2612	0.2569876541
2613	0.2569748937
2614	0.2569586991
2615	0.2569448268
2616	0.256932508
2617	0.2569168657
2618	0.2569020719
2619	0.2568857136
2620	0.2568704312
2621	0.2568564992
2622	0.256841316
2623	0.2568279161
2624	0.2568137943
2625	0.2567992629
2626	0.2567847803
2627	0.2567732848
2628	0.2567679272
2629	0.2567548864
2630	0.2567420194
2631	0.2567264158
2632	0.2567134105
2633	0.2566965424
2634	0.2566823424
2635	0.2566683181
2636	0.2566564252
2637	0.2566429914
2638	0.2566345176
2639	0.2566244397
2640	0.2566089859
2641	0.2565934994
2642	0.256580622
2643	0.2565658938
2644	0.2565507066
2645	0.2565376731
2646	0.2565207953
2647	0.2565111648
2648	0.2564975553
2649	0.2564851098
2650	0.2564724703
2651	0.256458124
2652	0.2564447881
2653	0.2564287373
2654	0.2564170895
2655	0.2564018622
2656	0.2563907415
2657	0.2563777175
2658	0.2563652859
2659	0.2563512491
2660	0.2563362665
2661	0.2563215098
2662	0.2563084381
2663	0.2562954641
2664	0.2562820722
2665	0.2562686403
2666	0.2562567473
2667	0.2562424453
2668	0.256231695
2669	0.2562166183
2670	0.2562038489
2671	0.2561894508
2672	0.2561741082
2673	0.2561607808
2674	0.2561483086
2675	0.2561334725
2676	0.2561179674
2677	0.2561064158
2678	0.2560939475
2679	0.2560864304
2680	0.2560738634
2681	0.2560609345
2682	0.2560467816
2683	0.2560327961
2684	0.2560254206
2685	0.256009832
2686	0.2559964224
2687	0.2559831135
2688	0.2559693989
2689	0.2559505298
2690	0.2559362392
2691	0.2559226483
2692	0.2559104002
2693	0.2558950541
2694	0.255895031
2695	0.2558834686
2696	0.2558699323
2697	0.2558564368
2698	0.2558404599
2699	0.2558278784
2700	0.2558124889
2701	0.2557992917
2702	0.2557848793
2703	0.2557705306
2704	0.2557639381
2705	0.2557503401
2706	0.2557362048
2707	0.2557221435
2708	0.2557090791
2709	0.2556966143
2710	0.2556837761
2711	0.2556678124
2712	0.2556542796
2713	0.2556394353
2714	0.2556239942
2715	0.2556107941
2716	0.2555992611
2717	0.2555846108
2718	0.255571483
2719	0.2555593571
2720	0.2555487841
2721	0.2555390634
2722	0.2555263755
2723	0.2555131164
2724	0.2555008685
2725	0.2554880807
2726	0.2554709157
2727	0.2554579727
2728	0.2554437643
2729	0.2554273731
2730	0.2554130816
2731	0.255398261
2732	0.2553878651
2733	0.2553746516
2734	0.2553613543
2735	0.2553495744
2736	0.2553342843
2737	0.2553240047
2738	0.2553119178
2739	0.2553047132
2740	0.2552924374
2741	0.2552767477
2742	0.2552645628
2743	0.2552491293
2744	0.2552367694
2745	0.2552244948
2746	0.2552119591
2747	0.2551983626
2748	0.2551863678
2749	0.2551707748
2750	0.2551566398
2751	0.2551463286
2752	0.2551319097
2753	0.2551158496
2754	0.2551018728
2755	0.2550895415
2756	0.2550789803
2757	0.2550630299
2758	0.255048095
2759	0.2550341416
2760	0.2550274049
2761	0.2550144897
2762	0.2549977862
2763	0.2549849614
2764	0.2549721312
2765	0.2549582629
2766	0.2549475344
2767	0.2549333199
2768	0.2549200141
2769	0.2549070852
2770	0.2548908486
2771	0.254875796
2772	0.2548611903
2773	0.2548464345
2774	0.2548321636
2775	0.2548194719
2776	0.2548067225
2777	0.2547924483
2778	0.2547802056
2779	0.2547678948
2780	0.2547545775
2781	0.2547405552
2782	0.2547284494
2783	0.2547163957
2784	0.2547045255
2785	0.2546906553
2786	0.2546796873
2787	0.2546674951
2788	0.2546536611
2789	0.2546407409
2790	0.2546276793
2791	0.2546154735
2792	0.2546043465
2793	0.2545917671
2794	0.2545827277
2795	0.2545708479
2796	0.2545586474
2797	0.2545437344
2798	0.2545299896
2799	0.2545148884
2800	0.2545007245
2801	0.2544883142
2802	0.2544751771
2803	0.2544620356
2804	0.2544520678
2805	0.2544385162
2806	0.2544284806
2807	0.2544157263
2808	0.2544037853
2809	0.2543941278
2810	0.2543811666
2811	0.254367573
2812	0.254351445
2813	0.2543395594
2814	0.2543276692
2815	0.2543143972
2816	0.2543009824
2817	0.2542873132
2818	0.2542749983
2819	0.2542617386
2820	0.2542492971
2821	0.254235101
2822	0.2542203536
2823	0.2542080867
2824	0.2541970129
2825	0.2541873421
2826	0.2541713235
2827	0.2541583144
2828	0.2541451393
2829	0.2541367276
2830	0.2541259059
2831	0.2541123541
2832	0.254097058
2833	0.254084711
2834	0.2540733827
2835	0.2540571052
2836	0.254046296
2837	0.254035437
2838	0.2540212091
2839	0.2540082255
2840	0.2539958134
2841	0.2539803134
2842	0.2539695342
2843	0.2539569957
2844	0.2539455425
2845	0.2539364189
2846	0.2539252469
2847	0.2539114801
2848	0.2538986089
2849	0.2538841765
2850	0.2538771582
2851	0.2538648806
2852	0.2538520328
2853	0.2538396929
2854	0.2538278396
2855	0.2538164042
2856	0.2538079666
2857	0.253794865
2858	0.2537795314
2859	0.2537638693
2860	0.2537515412
2861	0.2537407905
2862	0.2537282027
2863	0.253712831
2864	0.25369812
2865	0.2536843353
2866	0.2536740538
2867	0.2536596554
2868	0.2536493188
2869	0.2536369041
2870	0.2536223595
2871	0.2536098554
2872	0.2535968117
2873	0.2535822628
2874	0.2535748485
2875	0.2535622808
2876	0.2535501681
2877	0.2535352273
2878	0.2535234195
2879	0.2535158983
2880	0.2535009455
2881	0.2534888899
2882	0.2534757435
2883	0.253464321
2884	0.253452005
2885	0.2534382132
2886	0.25342596
2887	0.2534141942
2888	0.2533999728
2889	0.2533863595
2890	0.2533772089
2891	0.2533674593
2892	0.253358393
2893	0.253348467
2894	0.2533334684
2895	0.2533218961
2896	0.2533073321
2897	0.2532976271
2898	0.2532826078
2899	0.2532700909
2900	0.2532576071
2901	0.253248545
2902	0.2532367925
2903	0.2532218782
2904	0.2532090639
2905	0.253197579
2906	0.2531852335
2907	0.2531716
2908	0.2531588895
2909	0.2531483105
2910	0.2531359425
2911	0.2531206345
2912	0.2531052464
2913	0.2530883333
2914	0.2530763086
2915	0.2530637669
2916	0.2530517921
2917	0.2530402038
2918	0.2530277273
2919	0.2530155973
2920	0.2530036316
2921	0.252993997
2922	0.2529789259
2923	0.2529684906
